"filename", "language", "C#", "UnityAssemblyDefinition", "comment", "blank", "total"
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadAssetFailureCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadAssetSuccessCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadAssetUpdateCallback.cs", "C#", 4, 0, 12, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBinaryCallbacks.cs", "C#", 35, 0, 24, 7, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBinaryFailureCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBinarySuccessCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBytesCallbacks.cs", "C#", 35, 0, 24, 7, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBytesFailureCallback.cs", "C#", 4, 0, 12, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadBytesSuccessCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperErrorEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperLoadCompleteEventArgs.cs", "C#", 25, 0, 23, 5, 53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperParseBytesCompleteEventArgs.cs", "C#", 25, 0, 23, 5, 53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperReadBytesCompleteEventArgs.cs", "C#", 25, 0, 24, 6, 55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperReadFileCompleteEventArgs.cs", "C#", 25, 0, 23, 5, 53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceAgentHelperUpdateEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceProgress.cs", "C#", 11, 0, 24, 6, 41
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadResourceStatus.cs", "C#", 12, 0, 27, 7, 46
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadSceneCallbacks.cs", "C#", 73, 0, 59, 14, 146
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadSceneDependencyAssetCallback.cs", "C#", 4, 0, 14, 2, 20
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadSceneFailureCallback.cs", "C#", 4, 0, 13, 2, 19
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadSceneSuccessCallback.cs", "C#", 4, 0, 12, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LoadSceneUpdateCallback.cs", "C#", 4, 0, 12, 2, 18
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LocalVersionList.FileSystem.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LocalVersionList.Resource.cs", "C#", 72, 0, 36, 11, 119
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/LocalVersionList.cs", "C#", 42, 0, 25, 10, 77
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionList.Asset.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionList.FileSystem.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionList.Resource.cs", "C#", 79, 0, 41, 13, 133
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionList.ResourceGroup.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionList.cs", "C#", 90, 0, 43, 18, 151
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/PackageVersionListSerializer.cs", "C#", 14, 0, 16, 4, 34
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ReadOnlyVersionListSerializer.cs", "C#", 14, 0, 16, 4, 34
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ReadWriteVersionListSerializer.cs", "C#", 14, 0, 16, 4, 34
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceApplyFailureEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceApplyStartEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceApplySuccessEventArgs.cs", "C#", 57, 0, 39, 9, 105
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.AssetInfo.cs", "C#", 36, 0, 25, 6, 67
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.LoadType.cs", "C#", 16, 0, 30, 8, 54
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ReadWriteResourceInfo.cs", "C#", 57, 0, 6, 9, 72
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceChecker.CheckInfo.CheckStatus.cs", "C#", 21, 0, 27, 7, 55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceChecker.CheckInfo.LocalVersionInfo.cs", "C#", 72, 0, 9, 10, 91
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceChecker.CheckInfo.RemoteVersionInfo.cs", "C#", 90, 0, 9, 12, 111
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceChecker.CheckInfo.cs", "C#", 189, 0, 81, 25, 295
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceChecker.cs", "C#", 422, 0, 22, 62, 506
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceGroup.cs", "C#", 173, 0, 68, 28, 269
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceGroupCollection.cs", "C#", 177, 0, 50, 27, 254
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceInfo.cs", "C#", 102, 0, 53, 14, 169
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceIniter.cs", "C#", 138, 0, 19, 25, 182
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.AssetObject.cs", "C#", 115, 0, 9, 18, 142
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadAssetTask.cs", "C#", 72, 0, 6, 11, 89
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadBinaryInfo.cs", "C#", 67, 0, 6, 9, 82
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadDependencyAssetTask.cs", "C#", 47, 0, 6, 8, 61
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadResourceAgent.cs", "C#", 277, 0, 40, 45, 362
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadResourceTaskBase.cs", "C#", 148, 0, 6, 23, 177
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.LoadSceneTask.cs", "C#", 71, 0, 6, 10, 87
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.ResourceObject.cs", "C#", 101, 0, 9, 16, 126
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceLoader.cs", "C#", 665, 0, 162, 117, 944
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceName.cs", "C#", 120, 0, 24, 25, 169
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceNameComparer.cs", "C#", 22, 0, 9, 5, 36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceUpdater.ApplyInfo.cs", "C#", 105, 0, 51, 14, 170
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceUpdater.UpdateInfo.cs", "C#", 120, 0, 53, 14, 187
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceUpdater.cs", "C#", 823, 0, 79, 115, 1017
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceVerifier.VerifyInfo.cs", "C#", 67, 0, 35, 9, 111
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.ResourceVerifier.cs", "C#", 323, 0, 25, 42, 390
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.VersionListProcessor.cs", "C#", 191, 0, 32, 27, 250
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceManager.cs", "C#", 1768, 0, 503, 317, 2588
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceMode.cs", "C#", 10, 0, 21, 5, 36
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourcePackVersionList.Resource.cs", "C#", 99, 0, 48, 14, 161
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourcePackVersionList.cs", "C#", 70, 0, 32, 14, 116
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourcePackVersionListSerializer.cs", "C#", 14, 0, 16, 4, 34
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceUpdateAllCompleteEventArgs.cs", "C#", 16, 0, 19, 4, 39
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceUpdateChangedEventArgs.cs", "C#", 57, 0, 39, 9, 105
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceUpdateFailureEventArgs.cs", "C#", 57, 0, 40, 9, 106
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceUpdateStartEventArgs.cs", "C#", 65, 0, 43, 10, 118
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceUpdateSuccessEventArgs.cs", "C#", 57, 0, 39, 9, 105
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceVerifyFailureEventArgs.cs", "C#", 25, 0, 23, 5, 53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceVerifyStartEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/ResourceVerifySuccessEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UnloadSceneCallbacks.cs", "C#", 35, 0, 24, 7, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UnloadSceneFailureCallback.cs", "C#", 4, 0, 11, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UnloadSceneSuccessCallback.cs", "C#", 4, 0, 11, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionList.Asset.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionList.FileSystem.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionList.Resource.cs", "C#", 97, 0, 49, 15, 161
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionList.ResourceGroup.cs", "C#", 34, 0, 21, 8, 63
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionList.cs", "C#", 90, 0, 43, 18, 151
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdatableVersionListSerializer.cs", "C#", 14, 0, 16, 4, 34
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdateResourcesCompleteCallback.cs", "C#", 4, 0, 11, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdateVersionListCallbacks.cs", "C#", 35, 0, 24, 7, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdateVersionListFailureCallback.cs", "C#", 4, 0, 11, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/UpdateVersionListSuccessCallback.cs", "C#", 4, 0, 11, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Resource/VerifyResourcesCompleteCallback.cs", "C#", 4, 0, 10, 2, 16
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/ISceneManager.cs", "C#", 32, 0, 104, 25, 161
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/LoadSceneDependencyAssetEventArgs.cs", "C#", 57, 0, 39, 9, 105
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/LoadSceneFailureEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/LoadSceneSuccessEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/LoadSceneUpdateEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/SceneManager.cs", "C#", 333, 0, 119, 57, 509
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/UnloadSceneFailureEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Scene/UnloadSceneSuccessEventArgs.cs", "C#", 33, 0, 27, 6, 66
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Setting/ISettingHelper.cs", "C#", 37, 0, 142, 28, 207
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Setting/ISettingManager.cs", "C#", 38, 0, 146, 29, 213
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Setting/SettingManager.cs", "C#", 327, 0, 157, 82, 566
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/Constant.cs", "C#", 18, 0, 9, 2, 29
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundAgent.cs", "C#", 93, 0, 91, 27, 211
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundAgentHelper.cs", "C#", 72, 0, 72, 21, 165
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundGroup.cs", "C#", 35, 0, 34, 9, 78
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundGroupHelper.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundHelper.cs", "C#", 7, 0, 13, 2, 22
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ISoundManager.cs", "C#", 46, 0, 182, 36, 264
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundDependencyAssetEventArgs.cs", "C#", 81, 0, 51, 12, 144
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundErrorCode.cs", "C#", 12, 0, 27, 7, 46
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundFailureEventArgs.cs", "C#", 73, 0, 47, 11, 131
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundParams.cs", "C#", 181, 0, 52, 17, 250
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundSuccessEventArgs.cs", "C#", 57, 0, 39, 9, 105
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/PlaySoundUpdateEventArgs.cs", "C#", 65, 0, 43, 10, 118
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/ResetSoundAgentEventArgs.cs", "C#", 17, 0, 19, 4, 40
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/SoundManager.PlaySoundInfo.cs", "C#", 64, 0, 6, 9, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/SoundManager.SoundAgent.cs", "C#", 283, 0, 100, 39, 422
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/SoundManager.SoundGroup.cs", "C#", 205, 0, 70, 29, 304
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Sound/SoundManager.cs", "C#", 472, 0, 193, 90, 755
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/CloseUIFormCompleteEventArgs.cs", "C#", 49, 0, 35, 8, 92
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/IUIForm.cs", "C#", 41, 0, 74, 18, 133
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/IUIFormHelper.cs", "C#", 9, 0, 26, 4, 39
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/IUIGroup.cs", "C#", 41, 0, 65, 16, 122
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/IUIGroupHelper.cs", "C#", 7, 0, 13, 2, 22
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/IUIManager.cs", "C#", 80, 0, 250, 53, 383
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/OpenUIFormDependencyAssetEventArgs.cs", "C#", 81, 0, 51, 12, 144
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/OpenUIFormFailureEventArgs.cs", "C#", 65, 0, 43, 10, 118
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/OpenUIFormSuccessEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/OpenUIFormUpdateEventArgs.cs", "C#", 65, 0, 43, 10, 118
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/UIManager.OpenUIFormInfo.cs", "C#", 64, 0, 6, 9, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/UIManager.UIFormInstanceObject.cs", "C#", 43, 0, 9, 9, 61
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/UIManager.UIGroup.UIFormInfo.cs", "C#", 68, 0, 9, 9, 86
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/UIManager.UIGroup.cs", "C#", 369, 0, 92, 57, 518
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/UI/UIManager.cs", "C#", 679, 0, 261, 120, 1060
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Assembly.cs", "C#", 70, 0, 26, 14, 110
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Compression.ICompressionHelper.cs", "C#", 17, 0, 37, 6, 60
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Compression.cs", "C#", 220, 0, 87, 38, 345
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Converter.cs", "C#", 390, 0, 370, 89, 849
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Encryption.cs", "C#", 73, 0, 46, 16, 135
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Json.IJsonHelper.cs", "C#", 16, 0, 26, 5, 47
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Json.cs", "C#", 76, 0, 30, 14, 120
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Marshal.cs", "C#", 127, 0, 88, 26, 241
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Path.cs", "C#", 64, 0, 25, 12, 101
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Random.cs", "C#", 35, 0, 36, 9, 80
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Text.ITextHelper.cs", "C#", 28, 0, 361, 17, 406
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Text.cs", "C#", 206, 0, 365, 51, 622
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Verifier.Crc32.cs", "C#", 73, 0, 9, 13, 95
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.Verifier.cs", "C#", 130, 0, 42, 24, 196
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/Utility/Utility.cs", "C#", 6, 0, 9, 2, 17
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/Constant.cs", "C#", 7, 0, 12, 2, 21
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/IWebRequestAgentHelper.cs", "C#", 12, 0, 29, 7, 48
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/IWebRequestManager.cs", "C#", 57, 0, 186, 35, 278
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestAgentHelperCompleteEventArgs.cs", "C#", 25, 0, 24, 6, 55
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestAgentHelperErrorEventArgs.cs", "C#", 25, 0, 23, 5, 53
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestFailureEventArgs.cs", "C#", 49, 0, 35, 8, 92
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestManager.WebRequestAgent.cs", "C#", 116, 0, 38, 23, 177
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestManager.WebRequestTask.cs", "C#", 74, 0, 37, 11, 122
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestManager.WebRequestTaskStatus.cs", "C#", 13, 0, 21, 5, 39
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestManager.cs", "C#", 242, 0, 197, 45, 484
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestStartEventArgs.cs", "C#", 41, 0, 31, 7, 79
"/Users/hehuan/fork/StarForce/Assets/GameFramework/Libraries/GameFramework/WebRequest/WebRequestSuccessEventArgs.cs", "C#", 49, 0, 36, 9, 94
"Total", "-", 30913, 14, 21404, 6514, 58845